product,price,customer,date
prod_31_31200,794,Schtxwhe3891534228,10/10/2021 13:45
prod_83_35734,816,Hbmyqkko2259648557,11/28/2021 19:15
prod_57_31611,665.1,XKVLAHOW3710141202,11/20/2021 21:51
prod_97_58742,492,Itvdgvnl319182919,10/26/2021 22:51
prod_4_23879,420.3,VJGYUDEJ2693482516,11/9/2021 17:10
prod_0_40386,513.9,mhzkrled3744174903,12/18/2021 8:26
prod_58_20298,708,Ifmfpvde2764700003,10/26/2021 6:12
prod_99_26910,186,SHTXIKPG3691132594,11/29/2021 6:59
prod_61_30290,858,dlfsalll2494829002,10/17/2021 9:12
prod_86_15149,462.6,Pfezqtol2805735901,10/24/2021 9:29
prod_11_11715,483.3,CWVGSLQI631995290,10/11/2021 10:15
prod_6_30449,571.5,Excoesbv1277010813,11/1/2021 16:01
prod_96_8204,790,Elthirjw3887192975,12/4/2021 7:31
prod_68_51093,810,pbyxdatp1832140346,10/4/2021 18:18
prod_88_35492,126,BAUZTZDL4208454527,11/5/2021 3:23
prod_81_32865,656,jjhbqjns1710141079,10/5/2021 14:42
prod_87_44039,803.7,pbyxdatp1832140346,10/28/2021 7:10
prod_74_3805,999,QECOEQAZ1543229905,12/5/2021 9:40
prod_90_33398,108.9,Wjereqhp364210025,10/15/2021 8:04
prod_31_31200,794,wqieqmmz1037288987,10/7/2021 20:27
prod_93_8330,395,jmznismq4283721364,10/25/2021 15:11
prod_72_7398,175,uqpmutbe636189837,10/18/2021 5:40
prod_64_24023,622,WKZLHHWI883798813,11/7/2021 2:16
prod_24_36520,356,zphjjimf4134434286,11/24/2021 19:14
prod_56_23126,554,Wkphuagf1517520978,10/10/2021 19:15
prod_68_51093,900,Imswtjqn3082908574,12/18/2021 19:12
prod_44_29979,623.7,cdjotwqs10290362,10/11/2021 2:18
prod_95_23572,781,ULUEWAUT255581740,11/23/2021 6:57
prod_84_64018,145.8,PBIQQMQV2681683524,11/3/2021 23:22
prod_19_48699,743.4,nyruzdew3395561804,12/8/2021 21:39
prod_40_42608,750,Cmhzcdhp68055134,11/2/2021 11:08
prod_1_38922,400.5,CWEBYBSN2133504034,11/17/2021 1:10
prod_13_59066,986,Sjjlzlje2086833722,12/28/2021 21:47
prod_73_55136,952,skjoxsqa2567341120,10/31/2021 10:34
prod_8_13701,152,ENZIUADB3317703583,10/23/2021 2:49
prod_84_64018,162,Vxctvwmx275921756,10/30/2021 11:54
prod_33_25785,124,Sxnytrgp3630699121,12/25/2021 7:24
prod_82_50164,486,Uzxjsgpu4091565422,11/8/2021 19:09
prod_6_30449,635,Uvtvdasz1342597035,11/16/2021 5:24
prod_25_46445,670,ianwqwlp4131507608,12/14/2021 11:34
prod_76_36249,118,AGWOUDZZ1845560222,12/15/2021 9:57
prod_5_57392,500,Rusxvlmn2570398130,11/13/2021 13:41
prod_53_20228,794,Lfsgcizx3402483731,10/24/2021 18:15
prod_12_46839,592,Kbyflrei3822197661,11/29/2021 20:45
prod_68_51093,900,CBWEEVUL1455707870,12/26/2021 19:31
prod_11_11715,537,exqaejsi4092691316,11/17/2021 8:22
prod_62_27090,936,aoksmvys1249884134,12/18/2021 21:06
prod_63_47776,438.3,Hxzxkznl2056854758,10/29/2021 18:42
prod_52_8939,730,Vulvmmxn378514817,10/5/2021 7:45
prod_79_34297,22,KNOZITII4046879689,11/7/2021 6:31
prod_90_33398,108.9,ppxrzspt821582863,12/15/2021 19:34
prod_61_30290,772.2,wkmdwdeg2218729648,11/6/2021 10:34
prod_97_58742,492,IZFEFXGF1931041425,10/3/2021 1:15
prod_61_30290,858,xxqskesp3049655751,11/11/2021 13:58
prod_80_49478,936,Ecmwbgxs2365933262,11/6/2021 11:41
prod_82_50164,437.4,qkhybqix3135748788,11/9/2021 16:15
prod_37_41572,985,uyabchih2147909808,10/11/2021 2:37
prod_30_26729,163,uijjmbeh158267331,10/3/2021 12:15
prod_41_45645,497,fhvyggqt1199514713,10/14/2021 5:30
prod_4_23879,467,Yimngjsh4005240084,11/7/2021 15:41
prod_6_30449,635,pgyxmstu673912939,11/26/2021 19:07
prod_68_51093,810,Igpxyizq2069589896,10/10/2021 3:35
prod_0_40386,513.9,Hcbvjetd3966381786,10/10/2021 1:26
prod_99_26910,186,cukbwlsk3358895334,10/20/2021 22:59
prod_52_8939,730,Gipjjyqa571945395,11/15/2021 3:44
prod_25_46445,670,cevaesvu4066913924,12/16/2021 22:30
prod_95_23572,781,uyoavucp2102882824,11/12/2021 2:28
prod_61_30290,772.2,ltuxotmz2637843221,11/6/2021 12:16
prod_35_48767,442,Zkjkhnyx572361246,11/9/2021 13:30
prod_49_45071,892.8,MBFOSFHB1507178261,10/21/2021 20:33
prod_16_11667,932,jetubibg3532030261,11/18/2021 5:03
prod_88_35492,126,Llzwkych2340418364,10/31/2021 5:32
prod_94_4935,551,Gaqsarfq98002028,11/22/2021 11:02
prod_23_11675,854.1,EULIMUUU591355146,11/16/2021 9:23
prod_41_45645,497,ERWSTVPE1257685838,11/1/2021 7:31
prod_64_24023,622,LGVTIEMM152590501,12/2/2021 18:05
prod_6_30449,635,mjkbirdd920240,12/10/2021 20:33
prod_95_23572,702.9,HKIQJVSO4179349103,12/3/2021 13:02
prod_69_31245,773,clavresq1622847384,10/5/2021 9:10
prod_64_24023,622,btzicsvk950138127,11/29/2021 23:28
prod_56_23126,554,Qecoeqaz1543229905,10/7/2021 19:21
prod_23_11675,949,vvwqaylu2796391646,10/23/2021 12:58
prod_15_41448,381,Rxqiorps483977574,10/24/2021 17:01
prod_61_30290,858,TSREWFON2215435107,10/12/2021 9:58
prod_91_39898,740,Lknpirkb63987241,10/24/2021 10:30
prod_79_34297,22,mbkhvryh295501296,12/4/2021 18:59
prod_49_45071,892.8,Hbcqtvhm2023977834,11/23/2021 17:23
prod_42_28811,386.1,mvrwrgth3641154707,10/3/2021 16:14
prod_33_25785,111.6,FNQADGOO4121635278,10/28/2021 12:28
prod_42_28811,429,Mndcojny803916889,11/4/2021 17:56
prod_70_52165,261,zcfbuwxq783890627,11/15/2021 10:49
prod_54_46375,119,Vptgcbfo1730412440,10/21/2021 18:57
prod_85_61350,595.8,givunaqb3358929228,10/15/2021 14:19
prod_77_56230,79,tlqhhasd3119318647,10/18/2021 12:54
prod_72_7398,175,ncxqmcch1105785134,12/15/2021 12:20
prod_52_8939,730,skmsemfz3792831182,12/19/2021 10:12
prod_24_36520,320.4,jdblvaig1260089341,11/30/2021 16:38
prod_83_35734,734.4,LACRHIWE4112192308,12/16/2021 21:07
prod_41_45645,497,toqikoxv3979933616,10/30/2021 14:17
prod_58_20298,637.2,Kcqgbrpg995971442,11/16/2021 6:16
prod_76_36249,118,Cenvyfqs1962628446,11/3/2021 9:29
prod_56_23126,498.6,wsqcvsfm1486692669,11/16/2021 10:31
prod_98_47920,320,LKSDRHUV3373470949,10/26/2021 22:28
prod_11_11715,537,mdsdrzxl1326865370,12/23/2021 2:49
prod_55_62200,631.8,ktacvems1162114649,10/24/2021 15:41
prod_67_33621,899.1,TCYRZTIE1556887585,11/24/2021 9:22
prod_61_30290,858,Knozitii4046879689,10/19/2021 6:48
prod_18_47747,730,qvvvmksf878472193,11/6/2021 17:34
prod_65_38327,564.3,VKHGLHGX597786195,12/18/2021 9:38
prod_73_55136,952,qpbwaqbg1760147292,11/20/2021 6:47
prod_71_12599,414,Pouyzdfu2651842490,11/17/2021 10:41
prod_1_38922,445,Vdgnrvxo2922001734,11/25/2021 18:32
prod_60_60974,461,MOWZRIAU2042555790,10/3/2021 7:18
prod_30_26729,146.7,DJHFJXYA340223670,11/1/2021 4:59
prod_89_41895,377,FPFZNFRW3534969708,10/17/2021 9:16
prod_30_26729,163,Plbxyhbo3927454372,12/2/2021 20:46
prod_41_45645,497,JRYLBPWE1623717840,11/17/2021 20:33
prod_26_31806,733,rfhfrvpu773766810,11/26/2021 13:13
prod_24_36520,356,Eifhcthr3998337833,11/7/2021 7:26
prod_98_47920,288,ZOEBNVJV1320722793,11/10/2021 8:45
prod_96_8204,711,Itlyidyw3351754381,12/22/2021 0:33
prod_84_64018,162,lvukvtzk3058225880,11/24/2021 13:56
prod_28_46543,951,GDJEICIJ3614334281,11/26/2021 17:30
prod_75_31613,469.8,ygureicq261038253,10/5/2021 8:46
prod_62_27090,936,NOMZJSDL2884391596,12/13/2021 22:37
prod_48_45608,762,KEROLIQQ4028887868,12/20/2021 21:21
prod_90_33398,121,XICGCZVA4167502257,11/6/2021 18:28
prod_92_16857,679.5,Qkhybqix3135748788,12/28/2021 5:44
prod_15_41448,381,Furiggon2399423337,10/15/2021 8:59
prod_65_38327,627,Nuzadskj2594462699,11/15/2021 4:05
prod_89_41895,377,vfkrybjq2350735061,11/10/2021 11:25
prod_46_63367,297.9,KLZHOWYM3697669687,11/4/2021 3:34
prod_25_46445,603,Eulimuuu591355146,10/20/2021 15:47
prod_18_47747,730,Lvfhwned2752574798,12/7/2021 5:48
prod_73_55136,856.8,IGPXYIZQ2069589896,10/21/2021 6:16
prod_67_33621,999,PIKMWQGD307362063,10/19/2021 5:29
prod_56_23126,498.6,Fyyxilhz3704358002,11/11/2021 8:37
prod_74_3805,999,REZHULEY2577204566,12/19/2021 12:05
prod_49_45071,992,Rusxvlmn2570398130,11/8/2021 23:32
prod_88_35492,126,bhvqfone2016017193,11/22/2021 22:29
prod_68_51093,810,Awkpxdjb1102392848,12/3/2021 11:47
prod_42_28811,429,keroliqq4028887868,10/22/2021 10:24
prod_6_30449,635,EBCVIQMD4054077421,11/8/2021 11:02
prod_7_10386,980,IOQDLMQD2689205657,10/13/2021 5:55
prod_84_64018,162,jjhbqjns1710141079,11/4/2021 5:07
prod_99_26910,167.4,CHYPYOAG300907296,11/14/2021 8:56
prod_5_57392,450,cwvgslqi631995290,12/7/2021 11:30
prod_33_25785,111.6,IEKPKPRI454516748,11/18/2021 14:35
prod_94_4935,495.9,Ogmptqng3402646658,12/15/2021 1:27
prod_46_63367,331,LXCHYNLQ2709867513,10/31/2021 17:34
prod_67_33621,999,Zrmjulif1345569199,12/3/2021 21:02
prod_71_12599,414,UVFWUGQM4110002066,12/5/2021 8:16
prod_81_32865,590.4,WFHVTWTJ1621922044,11/10/2021 18:58
prod_4_23879,467,Jvclilxo1189721200,10/26/2021 12:10
prod_76_36249,106.2,lacrhiwe4112192308,11/15/2021 9:56
prod_68_51093,810,RRQRUGQO1290565246,12/12/2021 2:16
prod_45_49428,719.1,zbevpraw3543560334,10/23/2021 18:28
prod_29_17163,265,lckcqlgg123432653,12/19/2021 20:30
prod_17_16579,540,Buximaal757088986,11/18/2021 19:33
prod_80_49478,936,Ccebjhrz289666593,11/13/2021 11:42
prod_22_40693,893,Keroliqq4028887868,11/17/2021 11:20
prod_34_33126,924,Kmllunel2190279685,12/14/2021 2:40
prod_59_43738,998,XHEREQFA4015613849,11/16/2021 4:10
prod_66_49521,222.3,gaajysgo2960425646,11/29/2021 16:04
prod_29_17163,238.5,Mitdbmqm1543539162,12/19/2021 1:47
prod_9_14928,61.2,msepzmex2000045230,10/16/2021 15:01
prod_4_23879,420.3,Jffuuwnc981329932,11/2/2021 10:29
prod_27_407,762.3,TLUNOSLM1474635345,10/26/2021 20:25
prod_87_44039,803.7,FXBDBAID158796516,11/5/2021 21:46
prod_25_46445,670,Psarruub3407782043,12/29/2021 1:47
prod_57_31611,665.1,QUHZPBSU582814932,12/24/2021 12:33
prod_70_52165,290,Smbehtph2187166915,10/4/2021 12:46
prod_70_52165,290,eywwknww705712580,10/22/2021 11:33
prod_78_35167,511,Mzqsohrs4097504625,11/2/2021 5:50
prod_72_7398,175,knozitii4046879689,11/13/2021 18:03
prod_23_11675,949,Kgcsztki1795136228,11/2/2021 13:17
prod_87_44039,893,Nccnxcnu2560099775,12/11/2021 17:19
prod_1_38922,445,Icpptoip3041795380,11/9/2021 16:27
prod_26_31806,733,ICPPTOIP3041795380,10/23/2021 7:11
prod_28_46543,951,nvmfymve437805198,11/30/2021 11:52
prod_83_35734,734.4,Pbiqqmqv2681683524,10/14/2021 6:32
prod_47_11852,41.4,GSYKELCL1882778315,11/18/2021 1:10
prod_24_36520,356,Iwdqlioi1780275356,12/26/2021 18:17
prod_19_48699,743.4,fujkbnjs4092133927,12/13/2021 22:25
prod_77_56230,71.1,eqrrrgim1647897848,10/26/2021 11:32
prod_86_15149,462.6,Jugipuff1921119749,10/30/2021 7:23
prod_26_31806,733,YTRNPZLF252568629,12/20/2021 19:20
prod_91_39898,666,UVZQJRRG2118870777,12/29/2021 14:09
prod_32_53584,164,Xpyyrrbr103713210,12/1/2021 5:57
prod_5_57392,500,llwjtjuy2893044710,12/26/2021 6:23
prod_60_60974,461,wupfuacy104376827,12/27/2021 12:24
prod_62_27090,936,MALUJBGR1517712032,12/8/2021 15:27
prod_3_54932,898,vsfrmvsi3614414145,10/12/2021 9:54
prod_34_33126,924,BSPSQFUU1078808537,10/24/2021 13:04
prod_24_36520,356,ZKJKHNYX572361246,10/9/2021 15:32
prod_72_7398,175,Wfoxiubc1725626423,11/8/2021 1:03
prod_93_8330,395,IFMFPVDE2764700003,12/28/2021 0:03
prod_98_47920,320,FADLVURK3779724743,10/12/2021 10:27
prod_0_40386,571,jugqrhje4120924389,11/4/2021 7:40
prod_15_41448,381,WBDDZDMJ3848435558,11/1/2021 7:50
prod_47_11852,41.4,Cwebybsn2133504034,11/11/2021 22:40
prod_70_52165,290,VKWOMYFY1319800163,11/5/2021 7:45
prod_71_12599,414,Rxopygie4203941198,10/16/2021 4:45
prod_23_11675,949,JVCLILXO1189721200,10/23/2021 3:17
prod_94_4935,551,czvgmqir2722619214,12/5/2021 23:02
prod_82_50164,486,WJVOASFQ3253125987,11/21/2021 14:06
prod_42_28811,429,izdszrrl427102486,10/4/2021 21:24
prod_47_11852,46,Ibfzfrtq1456111457,12/18/2021 19:40
prod_37_41572,886.5,Rwljahfv3644402493,12/25/2021 22:34
prod_29_17163,265,bspsqfuu1078808537,11/17/2021 19:36
prod_10_11397,548,NHKPDMIC3246117317,12/14/2021 13:12
prod_51_48835,900,pikmwqgd307362063,11/16/2021 21:49
prod_95_23572,781,wdgsgeea419184672,12/4/2021 19:55
prod_52_8939,657,auvqmaby1152584041,11/30/2021 9:33
prod_50_27592,291.6,Myvfxskx1870503312,12/26/2021 20:38
prod_72_7398,175,Vulvmmxn378514817,10/29/2021 17:15
prod_73_55136,856.8,Pfmjqisa124922284,12/18/2021 22:49
prod_66_49521,247,iavsrzmn116222087,10/23/2021 0:11
prod_51_48835,900,Vfkrybjq2350735061,12/21/2021 12:54
prod_58_20298,708,fkywyxyh840866125,10/27/2021 18:34
prod_0_40386,571,Abgzzncf2632860939,11/17/2021 22:50
prod_39_38431,268,Lxchynlq2709867513,11/6/2021 6:42
prod_52_8939,730,TDFIGBQU4044307603,11/24/2021 15:49
prod_89_41895,377,TYAOLGBN4290339977,10/4/2021 21:42
prod_65_38327,564.3,ptdugavo2908104144,10/16/2021 17:29
prod_30_26729,163,Srfrmucx3560439640,10/12/2021 4:02
prod_85_61350,662,Gaqsarfq98002028,10/17/2021 5:42
prod_18_47747,657,xpqgvreg2812130400,12/11/2021 16:40
prod_76_36249,118,UGQBAZXJ3325856357,12/26/2021 2:25
prod_32_53584,164,xazdbped1359710141,12/6/2021 2:10
prod_49_45071,992,Qkwuzfgd2622376882,12/26/2021 14:27
prod_76_36249,118,vfkrybjq2350735061,12/19/2021 15:23
prod_56_23126,554,WFYWBZOX2582037202,11/11/2021 4:54
prod_47_11852,41.4,Bmotxmfj4277765853,12/10/2021 22:13
prod_76_36249,106.2,kpxirldz3597092784,10/5/2021 11:29
prod_59_43738,998,FEETJTVZ2346981023,11/24/2021 2:10
prod_9_14928,61.2,Oxivbdfd4274652133,10/15/2021 9:13
prod_63_47776,487,GBEPUMVO38238716,12/6/2021 15:55
prod_51_48835,810,djsxcgsb3777783932,10/30/2021 2:38
prod_67_33621,999,SMJDARUR2762827200,10/1/2021 6:45
prod_83_35734,816,yrstqcdi3879497774,11/10/2021 0:08
prod_36_41136,49,WQIEQMMZ1037288987,11/20/2021 19:42
prod_73_55136,952,Fstjxcjs145685266,10/12/2021 17:46
prod_30_26729,146.7,WOLPVTNH156277785,12/8/2021 5:50
prod_19_48699,826,Idmsshwv1985157104,12/25/2021 9:36
prod_51_48835,810,uvzqjrrg2118870777,10/3/2021 8:39
prod_54_46375,107.1,feynzifm934578732,11/1/2021 19:35
prod_54_46375,119,Nciwipra2620410561,10/16/2021 6:21
prod_37_41572,985,USTHDMJJ1596746313,12/13/2021 4:19
prod_27_407,762.3,Kjdemfcg130297717,12/7/2021 1:46
prod_11_11715,537,xhmwkjsk1555336306,10/7/2021 23:11
prod_65_38327,564.3,Wjereqhp364210025,11/26/2021 22:57
prod_2_51462,570.6,zxauvugk1777640226,12/12/2021 13:08
prod_60_60974,461,NXSASLEK401439373,11/16/2021 1:12
prod_24_36520,356,ATVLILOJ101685675,11/1/2021 18:36
prod_92_16857,755,kroqmcqj3737719930,10/5/2021 19:55
prod_59_43738,998,Azhpfzgg929140562,10/11/2021 11:27
prod_81_32865,656,VYOXSKUE1856305247,11/16/2021 18:24
prod_63_47776,487,NQOQJPIH1112912784,11/20/2021 1:29
prod_47_11852,41.4,AZUDKPUF967018458,12/4/2021 21:13
prod_91_39898,740,Fsbtxhih2682369460,11/28/2021 10:25
prod_53_20228,714.6,LYOUQYZH1586474471,10/7/2021 9:44
prod_91_39898,740,DDMLFFXO1615568978,11/19/2021 19:26
prod_4_23879,420.3,Eiqggtto1120618367,10/5/2021 5:08
prod_34_33126,924,aonrajhy759763951,11/2/2021 20:59
prod_40_42608,675,Bnbuzuio2875529415,12/28/2021 20:33
prod_97_58742,442.8,Xfjbsepu2082050161,11/15/2021 12:01
prod_58_20298,708,CFUUSTZH2220695522,10/22/2021 18:34
prod_13_59066,986,BLMAZKSO1511604267,11/1/2021 19:13
prod_87_44039,893,Hfspkeni1798837321,12/11/2021 14:57
prod_90_33398,121,YQXSHXYA3541359977,10/10/2021 4:49
prod_67_33621,999,uqwtjsfw25526576,11/28/2021 14:13
prod_55_62200,631.8,Mewcyrcf2536334841,11/25/2021 5:00
prod_76_36249,118,zrmjulif1345569199,10/21/2021 17:19
prod_62_27090,936,SKMSEMFZ3792831182,10/20/2021 23:54
prod_91_39898,666,MEWCYRCF2536334841,11/3/2021 21:10
prod_39_38431,241.2,Xousksbi1533908270,12/9/2021 6:20
prod_0_40386,571,Mjvlabnw3596713773,11/25/2021 5:04
prod_20_26093,331.2,KDVPVZWL2137664409,11/23/2021 17:21
prod_43_49233,969,Fbrxzolg760580899,12/1/2021 21:08
prod_29_17163,265,AONRAJHY759763951,11/25/2021 18:39
prod_85_61350,662,ZAAWAHKW792039866,12/29/2021 10:50
prod_63_47776,487,hvjtkmzv1547522183,10/5/2021 13:08
prod_57_31611,739,Giizfvmq1259903120,11/6/2021 21:03
prod_49_45071,992,Jugqrhje4120924389,12/28/2021 21:16
prod_71_12599,372.6,JVVWGDTS188266326,11/2/2021 18:59
prod_57_31611,739,Zzctjifr4112269864,12/16/2021 15:50
prod_89_41895,339.3,Xhszpxls2688617810,11/6/2021 11:26
prod_3_54932,808.2,QGRUSXYF2356290776,11/21/2021 16:06
prod_52_8939,730,Oripgafk1434089563,10/20/2021 3:09
prod_23_11675,854.1,AZUDKPUF967018458,10/14/2021 4:08
prod_43_49233,969,Dqleygoa223249983,12/10/2021 6:43
prod_81_32865,656,wdgsgeea419184672,12/19/2021 9:16
prod_57_31611,665.1,myvfxskx1870503312,11/13/2021 5:49
prod_69_31245,695.7,itlyidyw3351754381,12/23/2021 8:39
prod_4_23879,420.3,Excoesbv1277010813,12/10/2021 22:41
prod_99_26910,186,ZAAWAHKW792039866,12/10/2021 19:06
prod_46_63367,297.9,Aloebasa255876292,10/22/2021 4:24
prod_63_47776,487,JYEJNFWJ581502120,10/27/2021 13:57
prod_78_35167,511,JMZNISMQ4283721364,11/28/2021 6:31
prod_92_16857,679.5,Oghtqeqj1021801758,11/21/2021 0:51
prod_95_23572,702.9,xrjrnyue2438488154,11/19/2021 3:51
prod_82_50164,486,Mdcvlsym150232465,12/1/2021 3:57
prod_28_46543,855.9,mefppzrj3377085817,10/29/2021 23:36
prod_79_34297,19.8,ygureicq261038253,10/1/2021 12:26
prod_75_31613,469.8,Tcyrztie1556887585,10/7/2021 11:03
prod_95_23572,781,RAFMKGPS494656630,10/18/2021 23:28
prod_49_45071,892.8,XDFNEIOH1096817946,12/20/2021 16:15
prod_95_23572,702.9,HCSVGWSZ3928273639,10/26/2021 3:12
prod_71_12599,414,IFMFPVDE2764700003,11/3/2021 1:23
prod_3_54932,898,ryijvqbi3436909618,12/5/2021 5:58
prod_73_55136,856.8,CHYPYOAG300907296,10/19/2021 7:36
prod_49_45071,992,gmgjanoq2430062315,10/9/2021 5:42
prod_72_7398,175,eifsofan1049483540,10/11/2021 7:23
prod_21_35586,288,Mxxxdjvz2528835603,11/26/2021 11:20
prod_35_48767,442,uopexrdc978861879,11/29/2021 21:06
prod_76_36249,118,Ooudesdd2869502848,12/27/2021 7:40
prod_86_15149,462.6,fyxtpyga2396644308,10/11/2021 13:19
prod_85_61350,595.8,vpcyvggo930318415,11/27/2021 14:09
prod_76_36249,118,Eywwknww705712580,12/15/2021 13:06
prod_22_40693,893,gixrjcyj98141451,10/10/2021 11:31
prod_81_32865,590.4,kwsiwvnx2012036886,12/16/2021 1:34
prod_18_47747,730,izdszrrl427102486,11/30/2021 1:13
prod_26_31806,659.7,NNOHKRWO3080121036,11/16/2021 21:04
prod_27_407,762.3,Umvlqzqg101594047,12/4/2021 10:15
prod_36_41136,44.1,FUJKBNJS4092133927,12/30/2021 0:12
prod_75_31613,469.8,rsojmgqb3260212962,12/21/2021 3:17
prod_13_59066,986,vsfrmvsi3614414145,11/27/2021 20:25
prod_88_35492,126,DDMLFFXO1615568978,12/1/2021 12:22
prod_27_407,847,rtkgbvbg3135566329,12/1/2021 21:29
prod_43_49233,872.1,JUGIPUFF1921119749,10/3/2021 11:16
prod_41_45645,497,ZPNHAJOK4171319846,12/20/2021 16:52
prod_23_11675,854.1,njvufnbb1074658128,11/1/2021 23:28
prod_73_55136,856.8,vvgpwehs1655252033,12/8/2021 16:34
prod_84_64018,162,Zmiyzjvp3566025726,12/2/2021 0:43
prod_44_29979,623.7,mklinwzj733638017,12/15/2021 19:57
prod_71_12599,414,Uqwtjsfw25526576,11/4/2021 4:55
prod_82_50164,486,OHJQEMNL1674202116,12/22/2021 18:05
prod_39_38431,268,QPEFHWML2829622645,10/18/2021 16:24
prod_20_26093,368,XASVMXFV565383293,12/29/2021 13:39
prod_92_16857,755,Malujbgr1517712032,10/2/2021 6:54
prod_48_45608,685.8,QWYWVMFD2189054349,10/7/2021 22:17
prod_7_10386,882,Mitdbmqm1543539162,11/28/2021 11:35
prod_34_33126,924,nkonfhsa4076058030,10/1/2021 11:35
prod_43_49233,969,Fbrxzolg760580899,12/22/2021 18:21
prod_67_33621,999,JYTNSZBB2783235904,11/3/2021 16:47
prod_96_8204,790,Volqbsih1754030515,12/16/2021 18:17
prod_50_27592,324,Lgvtiemm152590501,10/3/2021 14:43
prod_50_27592,291.6,Jkwtkbgc24820120,12/18/2021 10:51
prod_63_47776,438.3,Gpqfnjdr681500858,12/25/2021 1:27
prod_35_48767,397.8,Excoesbv1277010813,12/18/2021 11:08
prod_0_40386,571,oxagcxmp1933075208,10/21/2021 8:44
prod_55_62200,631.8,Ivxmcxxk3098002097,11/27/2021 17:03
prod_14_25023,587.7,Oneobgss4075654227,12/15/2021 23:36
prod_7_10386,980,ubexeqew3182772680,10/4/2021 0:29
prod_67_33621,899.1,wnnwylin3196490811,12/18/2021 18:12
prod_91_39898,740,Fuzmoyzv675778874,12/18/2021 16:00
prod_62_27090,936,abgzzncf2632860939,10/12/2021 7:14
prod_41_45645,497,DTUGYFWX1413864098,10/10/2021 1:16
prod_94_4935,551,kqssntjp2520686820,10/1/2021 14:54
prod_75_31613,522,YENBEPPO2520174897,11/24/2021 2:22
prod_40_42608,750,EIQOKIAP4033682946,10/1/2021 23:32
prod_52_8939,730,Pikmwqgd307362063,12/5/2021 23:40
prod_17_16579,600,EHVMZESV1320454849,10/9/2021 6:16
prod_63_47776,487,qigwkyjy1330585078,11/4/2021 15:16
prod_40_42608,675,EDCRKIVQ3153614832,12/26/2021 19:05
prod_84_64018,162,Eotfoeam3903500157,12/4/2021 3:46
prod_39_38431,268,RUGNWFOX308583232,11/26/2021 11:48
prod_53_20228,794,NBREOLQF3413946571,11/26/2021 8:28
prod_14_25023,653,ehvmzesv1320454849,10/25/2021 15:18
prod_70_52165,290,Mowzriau2042555790,12/11/2021 10:49
prod_15_41448,381,ojlnhnro3764776964,12/21/2021 22:43
prod_12_46839,592,Fpjjcztq4136858397,10/30/2021 22:23
prod_58_20298,708,btzicsvk950138127,11/28/2021 21:51
prod_87_44039,893,flvgogcr1636066458,11/17/2021 14:26
prod_69_31245,695.7,tjowjhop2923842510,10/5/2021 10:48
prod_46_63367,331,lrxkharv3727484467,11/24/2021 15:42
prod_50_27592,324,WUPFUACY104376827,11/20/2021 3:35
prod_77_56230,79,ELTHIRJW3887192975,12/23/2021 10:14
prod_7_10386,980,Oripgafk1434089563,10/2/2021 18:14
prod_9_14928,61.2,Oughymtb3047163445,12/11/2021 22:03
prod_62_27090,936,dxotykju2835777710,10/9/2021 22:02
prod_32_53584,164,Ydbfrcsb2371119576,10/27/2021 4:18
prod_65_38327,627,Sbzvwchy305292817,11/4/2021 9:36
prod_33_25785,111.6,Qwywvmfd2189054349,11/20/2021 3:01
prod_9_14928,68,WJGFSTDR1202000124,11/28/2021 9:28
prod_57_31611,739,xdxwtdca2298851934,11/10/2021 23:15
prod_9_14928,68,OVEBIFUI1912158500,10/23/2021 22:49
prod_89_41895,377,VEPYAKZF2870496234,10/24/2021 20:46
prod_97_58742,492,VPTGCBFO1730412440,10/27/2021 7:11
prod_80_49478,936,tqnvodrn3261056262,10/14/2021 4:07
prod_71_12599,414,izfefxgf1931041425,12/28/2021 15:52
prod_30_26729,146.7,AQNGTCFO2009384654,10/24/2021 4:47
prod_55_62200,702,Xjfzhgiy36992558,10/27/2021 6:49
prod_64_24023,622,GTYRPXTB2160962538,12/21/2021 10:17
prod_16_11667,932,Ojkaggui3746956811,11/30/2021 12:15
prod_28_46543,855.9,cnwouavd1732740604,11/5/2021 22:31
prod_94_4935,495.9,CFXHJGNK322841456,12/26/2021 14:39
prod_26_31806,659.7,tqgjoyfw2717756128,12/18/2021 3:20
prod_3_54932,898,rusxvlmn2570398130,12/1/2021 23:44
prod_9_14928,68,MDSDRZXL1326865370,10/24/2021 21:53
prod_83_35734,816,fstjxcjs145685266,11/13/2021 21:10
prod_31_31200,714.6,EMYIQAWV2905699933,10/20/2021 0:03
prod_25_46445,603,msepzmex2000045230,10/14/2021 20:18
prod_74_3805,999,Sqqqrepo4097449325,10/15/2021 2:23
prod_24_36520,356,qcvguyev3936929143,12/26/2021 8:03
prod_24_36520,356,Cvfwilkk3995162996,10/2/2021 14:00
prod_61_30290,858,Yqxshxya3541359977,12/23/2021 8:39
prod_81_32865,590.4,pfezqtol2805735901,12/16/2021 21:54
prod_23_11675,949,NNJBWOLK875245165,10/16/2021 7:23
prod_34_33126,831.6,Jugipuff1921119749,10/14/2021 7:05
prod_74_3805,899.1,Jhzhtxmp1017965169,12/21/2021 21:23
prod_45_49428,719.1,ouankpua2187397052,11/8/2021 5:59
prod_31_31200,794,zithmqzh1178443306,12/4/2021 21:51
prod_3_54932,898,Vakkblpb4206776701,12/18/2021 14:49
prod_92_16857,755,Iahpfzvn2330595224,10/23/2021 22:55
